eventID,postID,postCategories,postPriority
48,1159860038862823424,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'News']",Low
48,1159860057913352192,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'News']",Low
48,1159865441071747073,['Irrelevant'],Low
48,1159868464284278784,['Irrelevant'],Low
47,1159869168474345473,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags']",Medium
44,1159870107553796096,"['Location', 'Factoid', 'News']",Low
44,1159870912310730752,['Irrelevant'],Low
48,1159876124912041984,['Irrelevant'],Low
44,1159887899577503744,['Irrelevant'],Low
47,1159889183751622656,"['Location', 'EmergingThreats', 'MultimediaShare', 'Official']",Medium
48,1159890838282854400,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'News']",Low
47,1159891733813051393,"['Location', 'MultimediaShare', 'Official']",Medium
47,1159895228641415175,"['Location', 'EmergingThreats', 'Official']",Medium
48,1159899142308663303,['Irrelevant'],Low
48,1159899307211919367,['Irrelevant'],Low
48,1159899448727756801,['Irrelevant'],Low
44,1159899603170254848,['Irrelevant'],Low
44,1159902306164494337,['Irrelevant'],Low
47,1159902784797454336,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
47,1159903957793366016,"['Location', 'Official']",Low
47,1159909270584008707,"['Location', 'MultimediaShare']",Low
48,1159915009570271232,['Irrelevant'],Low
48,1159922442380255232,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare']",Low
48,1159925083600826368,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags']",Low
48,1159925383984308225,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare']",Low
48,1159932199199621120,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid']",Low
44,1159932523276881920,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
47,1159936022618071040,"['Location', 'Official']",Medium
48,1159938380211339264,['Irrelevant'],Low
44,1159941163404668928,['Irrelevant'],Low
48,1159943947424157696,['Irrelevant'],Low
48,1159947274308542465,"['FirstPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official', 'Hashtags']",High
48,1159949321208500225,['Irrelevant'],Low
44,1159954785623089152,['Irrelevant'],Low
44,1159954786550046720,['Irrelevant'],Low
44,1159955042775887872,['Irrelevant'],Low
44,1159955043803525120,['Irrelevant'],Low
44,1159955044755595264,['Irrelevant'],Low
44,1159955045783224321,['Irrelevant'],Low
44,1159955046798258176,['Irrelevant'],Low
44,1159955047679029250,['Irrelevant'],Low
48,1159955588664528896,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'News']",Low
47,1159955588664528896,"['Location', 'MultimediaShare', 'Official']",Low
47,1159957835741970433,['Irrelevant'],Low
48,1159960430317465600,['Irrelevant'],Low
48,1159965801748844546,"['FirstPartyObservation', 'Weather', 'Location']",Low
48,1159967538278588416,"['FirstPartyObservation', 'Location', 'Hashtags']",Low
47,1159968034280263680,"['Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
48,1159968096423010304,['Irrelevant'],Low
44,1159968313528803328,['Irrelevant'],Low
47,1159968410354233350,"['Location', 'MultimediaShare', 'Factoid', 'Official', 'Hashtags']",Medium
44,1159970390841544704,['Irrelevant'],Low
44,1159970391764295680,['Irrelevant'],Low
48,1159977225585909760,['Irrelevant'],Low
48,1159977231155912704,['Irrelevant'],Low
48,1159977485272002562,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'News']",Low
48,1159979965267566592,['Irrelevant'],Low
47,1159982192367427585,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
48,1159984705141297153,['Irrelevant'],Low
48,1159985596414083072,['Irrelevant'],Low
48,1159991437217292288,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'News']",Low
48,1159993521249480704,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'News']",Low
47,1159993521249480704,"['Location', 'Official', 'News']",Medium
47,1159993663260385280,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags']",Medium
48,1159995994827681792,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'News']",Low
47,1159995994827681792,"['Location', 'Official', 'News']",Low
47,1159996369702023168,"['Location', 'MultimediaShare', 'Hashtags']",Medium
48,1159996457639976960,"['FirstPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official']",High
44,1160000622717857793,['Irrelevant'],Low
47,1160003109977911297,"['Location', 'MultimediaShare', 'Hashtags']",Medium
43,1160003600124301312,"['Weather', 'Location', 'NewSubEvent', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",High
44,1160007530485075973,['Irrelevant'],Low
44,1160009182009016320,['Irrelevant'],Low
44,1160011165570748416,"['Location', 'Factoid', 'News']",Low
43,1160013363507683329,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Hashtags']",Low
48,1160029530838294529,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare']",Low
43,1160031685477449728,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",High
43,1160032796879941632,"['Location', 'NewSubEvent', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",High
43,1160038459391840257,"['Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
43,1160039404351524864,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
43,1160039602561998848,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
48,1160043733624115203,"['ThirdPartyObservation', 'Weather', 'Location']",Low
44,1160045694360727552,['Irrelevant'],Low
43,1160045996786610177,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
43,1160045997029875713,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
43,1160048172967714816,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
48,1160048349367549952,['Irrelevant'],Low
43,1160049382118395904,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
47,1160053085055545344,"['Location', 'MultimediaShare', 'Hashtags']",Medium
43,1160054557977669632,"['Donations', 'Weather', 'Location', 'MultimediaShare', 'ServiceAvailable', 'Hashtags', 'News']",Medium
43,1160056979185737728,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
48,1160059420883083264,['Irrelevant'],Low
43,1160063589173960705,['Irrelevant'],Low
43,1160068085866360832,"['Location', 'MultimediaShare', 'ServiceAvailable', 'Hashtags', 'News']",Medium
44,1160068937381376000,"['Location', 'Factoid', 'Hashtags', 'News']",Low
44,1160069709959716864,"['ThirdPartyObservation', 'Location', 'Factoid', 'Hashtags']",Low
43,1160070699093909504,"['Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",Low
43,1160074083364589568,['Irrelevant'],Low
47,1160076618334969856,"['Location', 'MultimediaShare']",Medium
48,1160077578306236417,['Irrelevant'],Low
43,1160079897034776576,"['Donations', 'Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
48,1160080655780204544,['Irrelevant'],Low
48,1160083438944358400,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'News']",Low
48,1160083976792367104,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'News']",Low
48,1160084054936608768,"['ThirdPartyObservation', 'Weather', 'Location', 'Factoid']",Low
48,1160084985531047936,['Irrelevant'],Low
48,1160085437450477568,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'News']",Low
47,1160085589632442368,"['Location', 'MultimediaShare', 'Hashtags']",Medium
47,1160085606497751040,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags']",Medium
47,1160085622931054592,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Hashtags']",High
48,1160085756448256000,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid']",Low
48,1160085818658250752,"['Location', 'Hashtags']",Low
48,1160086919549739008,['Irrelevant'],Low
43,1160087387067834368,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1160087627208548352,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1160087657101352960,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1160087741620772864,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1160088139463106560,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
48,1160090289123418113,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare']",Low
48,1160091916870070272,"['ThirdPartyObservation', 'Weather', 'Factoid', 'News']",Low
43,1160093921856245765,['Irrelevant'],Low
48,1160093995382521856,"['ThirdPartyObservation', 'Weather', 'Factoid', 'News']",Low
48,1160096520999440384,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'News']",Low
43,1160098013445910528,['Irrelevant'],Low
48,1160099071140552705,['Irrelevant'],Low
48,1160099480244350980,['Irrelevant'],Low
48,1160099482010128384,"['Weather', 'Location', 'EmergingThreats', 'Factoid', 'News']",Medium
44,1160102258807324672,['Irrelevant'],Low
43,1160104160085172225,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1160105768462323712,['Irrelevant'],Low
47,1160107140553433090,"['Location', 'Official']",Medium
43,1160107658801664008,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official', 'News']",High
43,1160110624287776768,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official', 'Hashtags']",Medium
48,1160111987176738824,['Irrelevant'],Low
48,1160114134836494336,['Irrelevant'],Low
48,1160115097085329408,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags']",Low
43,1160115204358725632,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
48,1160115502762475520,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
43,1160120028647178247,['Irrelevant'],Low
44,1160120374777921536,['Irrelevant'],Low
48,1160121556070256640,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
48,1160122056869961728,['Irrelevant'],Low
48,1160122219529265152,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
48,1160123146365616130,['Irrelevant'],Low
43,1160124757116723200,"['ThirdPartyObservation', 'Location', 'ServiceAvailable', 'Hashtags']",Medium
43,1160125123787014144,"['Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",Low
43,1160127770275409921,"['ThirdPartyObservation', 'Weather', 'Location', 'Hashtags', 'Sentiment']",Low
48,1160129072426442753,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
43,1160129426744496128,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare']",Low
47,1160129535385337856,['Irrelevant'],Low
44,1160129628981354496,['Irrelevant'],Low
48,1160131362499649536,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'Official', 'Hashtags', 'News']",Low
43,1160132189717057536,"['MultimediaShare', 'Hashtags', 'News']",High
48,1160132888156921857,['Irrelevant'],Low
48,1160133283587461120,['Irrelevant'],Low
43,1160134264295321600,"['Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official', 'Hashtags', 'News']",High
43,1160134908682964994,"['Location', 'Hashtags']",Low
48,1160136139107270658,['Irrelevant'],Low
43,1160138429377568769,"['ThirdPartyObservation', 'Location', 'ServiceAvailable', 'Hashtags']",Medium
43,1160138885654970368,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
48,1160139005033439237,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
43,1160140609358716928,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
43,1160141298365452288,"['Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",Low
44,1160141377449209856,['Irrelevant'],Low
43,1160143732877885440,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
44,1160145052217176064,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
43,1160145699343704065,"['ThirdPartyObservation', 'Location', 'ServiceAvailable', 'Hashtags']",Medium
43,1160147507831115776,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
43,1160151285322125312,"['Location', 'MultimediaShare', 'ServiceAvailable', 'Factoid', 'Hashtags', 'News']",Medium
48,1160152218265247750,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
44,1160152521022873602,['Irrelevant'],Low
44,1160152946958467072,"['ThirdPartyObservation', 'Location']",Low
44,1160153669733687296,['Irrelevant'],Low
43,1160155084317052929,['Irrelevant'],Low
48,1160155659326955520,"['ThirdPartyObservation', 'Weather', 'Location', 'Factoid', 'News']",Low
48,1160155689827950593,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'News', 'Sentiment']",Low
48,1160158396731056128,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags']",Low
48,1160158876026724358,['Irrelevant'],Low
43,1160160132208050179,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Hashtags']",Low
43,1160162106441793536,"['Weather', 'Location', 'NewSubEvent', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
48,1160162483920703489,['Irrelevant'],Low
48,1160162559334526978,['Irrelevant'],Low
48,1160164149332103168,"['Weather', 'Location', 'EmergingThreats', 'Official', 'Hashtags', 'News']",Low
43,1160164946778320897,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1160165443543457798,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
47,1160168953320300544,"['Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Hashtags']",Medium
48,1160171093648277506,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
44,1160171112132751362,"['Location', 'Factoid', 'News']",Medium
44,1160173680095182848,['Irrelevant'],Low
48,1160177018266370050,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
48,1160177930091110400,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",Low
47,1160179281105788930,"['Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Hashtags']",High
48,1160180788287037440,"['FirstPartyObservation', 'Weather', 'Location']",Low
48,1160181742881390592,['Irrelevant'],Low
47,1160182006996766720,"['Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
43,1160182064307527681,"['Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",Low
47,1160182065930887169,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags']",Medium
48,1160182336828379137,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
48,1160183068751253504,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
43,1160185954600017920,"['Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",High
48,1160187100794429442,['Irrelevant'],Low
48,1160188062967762944,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
43,1160190121167032320,"['ThirdPartyObservation', 'Location', 'ServiceAvailable', 'Hashtags']",Low
48,1160191794753286144,['Irrelevant'],Low
44,1160192202691059713,['Irrelevant'],Low
48,1160193241985245186,"['MultimediaShare', 'Hashtags']",Low
47,1160193241985245186,"['Location', 'MultimediaShare', 'Hashtags']",Low
47,1160193403369529344,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags']",Low
48,1160194606773891077,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid']",Low
48,1160196045198045185,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
48,1160196409641099267,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
47,1160197294920257536,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official']",High
48,1160200328823758848,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
44,1160201636502880256,"['Weather', 'Location', 'NewSubEvent', 'Factoid', 'News']",Medium
43,1160204641423912960,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
43,1160207524676562945,"['Location', 'MultimediaShare', 'Official', 'Hashtags']",Low
44,1160209360900911104,"['ThirdPartyObservation', 'Weather', 'Location', 'NewSubEvent', 'MultimediaShare', 'Factoid']",Medium
48,1160209600081268737,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare']",Low
47,1160209600081268737,"['Location', 'MultimediaShare', 'Official']",Low
48,1160210806304313344,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare']",Low
47,1160210806304313344,"['Location', 'MultimediaShare', 'Official']",Low
47,1160210832690679809,"['Location', 'MultimediaShare', 'Official']",Low
48,1160212338890330112,"['ThirdPartyObservation', 'Weather', 'Location']",Low
48,1160212889992597504,['Irrelevant'],Low
44,1160212957306982400,"['ThirdPartyObservation', 'Location', 'NewSubEvent', 'Factoid']",Low
